Probe_ID	beta
cg00043524_BC21	0.95391440483860324
cg00043564_TC21	0.29288662317709396
cg00043591_TC21	0.31783733347916093
cg00043599_BC21	0.84086098439681323
cg00043664_BC21	0.91707923893698984
cg00043708_BC21	0.89922633611018599
cg00043710_TC21	0.058585517072003122
cg00043771_BC21	0.33369687192083408
cg00043784_BC21	0.94548077889451365
cg00043788_TC21	0.4959903551561709
cg00043790_TC21	0.97147851209874048
cg00043792_TC21	0.052100515421742044
cg00043800_TC21	0.40835959614131973
cg00043819_BC11	0.034695109542272277
cg00043891_BC21	0.92590093512046312
cg00043905_BC21	0.18441054307855104
cg00043949_TC11	0.77186632156912016
cg00043983_BC21	0.28972001442338174
cg00044034_TC21	0.20738954919596231
cg00044050_BC11	0.014767350400651276
cg00044052_BC21	0.71873755312478371
cg00044095_BC11	0.34440032297574891
cg00044097_BC21	0.043550917726292271
cg00044103_TC21	0.62182019201516103
cg00044107_BC21	0.13255770245377274
cg00044143_TC21	0.65398468340777516
cg00044170_TC11	0.013333088506617467
cg00044179_BC21	0.60427480729312055
cg00044210_TC21	0.79996494616273739
cg00044245_TC21	0.51868838967715192
cg00044289_TC21	0.057252711339505463
cg00044299_TC21	0.9526008288642106
cg00044318_TC21	0.88323668803105215
cg00044323_BC21	0.6930475453037378
cg00044354_TC21	0.19665989226749986
cg00044372_TC21	0.35832362357514796
cg00044430_BC11	0.013773267107510595
cg00044440_BC21	0.96480066775969076
cg00044448_BC21	0.26787607923056189
cg00044463_BC11	0.074056016938957969
cg00044488_TC21	0.078531450759480342
cg00044497_BC21	0.7527468835385096
cg00044505_BC21	0.16708388566969873
cg00044545_BC21	0.92269640683815757
cg00044551_BC21	0.28157743823147541
cg00044638_BC21	0.72459799741225883
cg00044665_TC21	0.93507344324630437
cg00044729_TC21	0.92992723545046285
cg00044757_BC21	0.88210016568710958
cg00044807_BC21	0.20831419138869506
cg00044848_BC21	0.96098592456107845
cg00044871_TC21	0.24417555961130916
cg00044968_BC21	0.028227214331330908
cg00044995_BC21	0.14302312760624913
cg00045008_TC21	0.26070078293306337
cg00045016_TC21	0.27770077598359377
cg00045025_TC21	0.32737629354039482
cg00045061_TC21	0.13125178979907554
cg00045114_BC21	0.71545848325826666
cg00045154_TC11	0.47520445066394479
cg00045163_BC21	0.2106001502864325
cg00045164_TC21	0.37917583876156824
cg00045190_BC11	0.010513606748581299
cg00045227_TC21	0.14449395021269587
cg00045248_BC21	0.95302530865064439
cg00045273_BC21	0.90459666565535612
cg00045275_TC21	0.033399719757079144
cg00045303_TC11	0.011821605413295065
cg00045332_BC21	0.91543863969868122
cg00045357_BC21	0.44819286125621444
cg00045413_TC21	0.84562658230233234
cg00045416_BC21	0.73986125520769641
cg00045439_BC21	0.064215477644355992
cg00045515_BC21	0.25327107770695401
cg00045532_TC21	0.65929328458547876
cg00045592_BC21	0.037394702280757731
cg00045607_BC21	0.0432403458454284
cg00045689_BC21	0.94456829744364823
cg00045690_TC21	0.76953076806634813
cg00045753_TC21	0.9746588527215555
cg00045762_TC21	0.085568314718276861
cg00045763_TC21	0.038826784301184629
cg00045787_BC21	0.92064618243189378
cg00045848_BC21	0.96961176545616279
cg00045902_TC21	0.42529237583661883
cg00045910_BC21	0.041695395538918573
cg00045967_BC11	0.012449178923878845
cg00046018_TC11	0.016105814211504924
cg00046021_TC21	0.9477486967396449
cg00046026_TC21	0.19547516696298067
cg00046041_TC11	0.013985113590345868
cg00046073_TC21	0.95317314733155878
cg00046099_TC21	0.69810422469170319
cg00046105_BC21	0.89542631114489557
cg00046156_TC21	0.22086713825105631
cg00046227_TC21	0.17739133464393539
cg00046331_BC21	0.61869318569578502
cg00046336_TC21	0.9501128401067912
cg00046347_BC21	0.70829347655094144
cg00046410_BC21	0.94719369107393014
cg00046432_BC21	0.47141067482891796
cg00046437_BC21	0.043175845846535971
cg00046499_TC21	0.50677941879869182
cg00046501_BC21	0.20484800508659048
cg00046537_BC21	0.045477941836335793
cg00046560_BC21	0.060283973182016691
cg00046571_BC21	0.97143468968341307
cg00046575_BC21	0.049609197424294683
cg00046617_TC21	0.92332865177457668
cg00046623_TC21	0.95936436536016789
cg00046710_BC21	0.048590293762734348
cg00046726_TC21	0.90143991256223854
cg00046744_TC21	0.048566617677824095
cg00046774_BC21	0.15090750577935799
cg00046775_BC11	0.02094718497311629
cg00046815_BC21	0.070329473216620114
cg00046819_BC21	0.94975363214826836
cg00046877_TC21	0.044568470829154869
cg00046899_TC21	0.052493057215532574
cg00046913_TC11	0.017326509807580919
cg00046914_BC21	0.49569604374854037
cg00046922_BC21	0.52547496344765854
cg00046928_BC21	0.66003758321950989
cg00046981_BC21	0.56488073931756011
cg00046991_TC21	0.96333835426931469
cg00047003_TC21	0.92840235849830666
cg00047017_BC21	0.72871152664757655
cg00047030_BC21	0.37288755549971725
cg00047050_TC21	0.060533335957649294
cg00047052_BC21	0.15498540009544634
cg00047079_TC21	0.88994151462180615
cg00047081_BC21	0.80965306444470431
cg00047147_BC21	0.96195673789877034
cg00047185_BC21	0.60084230389827686
cg00047222_BC11	0.9114045629587052
cg00047287_TC21	0.94452365180193254
cg00047338_TC21	0.45663837964344717
cg00047338_TC22	0.44823126234859612
cg00047338_TC23	0.46452842046300008
cg00047338_TC24	0.44526411117730674
cg00047338_TC25	0.43418189053315731
cg00047370_BC21	0.73447300592196096
cg00047443_BC21	0.47993777476622596
cg00047466_BC21	0.97335658079263598
cg00047469_TC21	0.059856860238410831
cg00047501_BC21	0.90203205872425629
cg00047512_BC21	0.30139352067413722
cg00047667_TC21	0.88742739899318723
cg00047683_TC21	0.95231528144802369
cg00047684_TC21	0.88014570797070579
cg00047694_TC21	0.086665916909882679
cg00047753_BC21	0.95321036026651895
cg00047815_TC21	0.83250694593698693
cg00047844_BC11	0.030567613329044147
cg00047845_BC21	0.85333551388169815
cg00047873_BC21	0.91023416923782507
cg00047926_BC21	0.044408946104649794
cg00047941_BC21	0.54823763507908785
cg00048066_BC21	0.9670947060563293
cg00048078_BC21	0.93946801421142312
cg00048079_TC21	0.91262779186408449
cg00048134_TC21	0.86747154277780925
cg00048149_BC21	0.5463021192627342
cg00048178_BC11	0.018901329832896101
cg00048210_TC11	0.62413503650620372
cg00048234_BC21	0.9693732109062656
cg00048236_BC21	0.59892751291890611
cg00048370_TC21	0.4467744009715266
cg00048381_BC21	0.97427136600770636
cg00048420_BC21	0.047685155509539681
cg00048436_BC21	0.11688445129300488
cg00048458_BC21	0.54000061550426925
cg00048525_TC21	0.96058613076573107
cg00048584_BC21	0.91359343698362516
cg00048586_BC21	0.12298478453573801
cg00048697_TC21	0.58091803941480302
cg00048701_BC21	0.23280410078740196
cg00048743_BC21	0.08303894718208378
cg00048746_TC21	0.047345349608742621
cg00048759_BC11	0.86379566564569144
cg00048764_BC21	0.96401485381272134
cg00048768_TC21	0.50168059569193879
cg00048823_TC11	0.019662273863177773
cg00048842_BC21	0.061642579940234588
cg00048905_BC21	0.5066581774961868
cg00048965_BC21	0.91349765059453003
cg00048981_BC21	0.77349217014355154
cg00048983_TC21	0.059989826854729575
cg00049033_TC11	0.018003619871824712
cg00049047_BC21	0.60708341349162831
cg00049066_BC21	0.45957918422257882
cg00049102_TC21	0.90879043268610904
cg00049156_TC21	0.47037723093660982
cg00049160_BC21	0.31775506661047254
cg00049220_BC21	0.94546778354983829
cg00049253_TC21	0.057134148734525991
cg00049281_TC21	0.68603222659815954
cg00049286_TC11	0.023427044249062778
cg00049323_TC21	0.073052720138738245
cg00049330_TC11	0.023494513175292917
cg00049380_BC21	0.88378494557044385
cg00049382_TC21	0.17550267557037474
cg00049400_TC11	0.97757792700926061
cg00049411_TC21	0.061456254073348961
cg00049440_TC21	0.3752327772339763
cg00049475_TC21	0.16800856219048468
cg00049502_TC21	0.062286205297486817
cg00049537_TC21	0.036654644936518967
cg00049545_BC21	0.42466751619033888
cg00049576_BC21	0.3240509183531593
cg00049582_BC21	0.55035145832448595
cg00049595_TC21	0.66169790285780139
cg00049616_TC21	0.88768780328640196
cg00049638_BC21	0.55117526771254044
cg00049674_TC21	0.044437201608943516
cg00049691_TC21	0.9588139099434958
cg00049709_BC21	0.61479530719628595
cg00049729_TC11	0.2091807828597978
cg00049793_BC21	0.65268842991487952
cg00049828_TC11	0.93584900267593951
cg00049867_BC21	0.80626354157823765
cg00049868_BC11	0.96517968508209973
cg00049883_TC21	0.034715345192040573
cg00049892_TC21	0.088142075673565523
cg00049894_BC21	0.93788614120014269
cg00049903_BC21	0.94701123245705532
cg00049914_BC21	0.076882991411023366
cg00049960_TC21	0.50345838273639376
cg00049973_BC11	0.010807076056146734
cg00049981_TC21	0.96073301164594871
cg00049986_TC11	0.03452357954944936
cg00050034_BC21	0.04031892492796265
cg00050133_BC21	0.44725664659401959
cg00050152_TC11	0.077017254428480675
cg00050199_BC21	0.42310772630504412
cg00050224_TC21	0.97953379074815805
cg00050247_TC11	0.018383353872359575
cg00050250_TC21	0.7640241520548342
cg00050271_TC21	0.94550681598378317
cg00050284_TC21	0.9674307606582877
cg00050289_BC21	0.96200937121321728
cg00050294_TC21	0.54778507113876118
cg00050336_BC21	0.17444924579410734
cg00050339_BC21	0.78382962286655
cg00050342_TC21	0.65065465783885612
cg00050375_TC21	0.93058618275376925
cg00050399_TC21	0.28232619864640973
cg00050402_TC21	0.26865113598806534
cg00050416_BC21	0.80220259278179917
cg00050433_BC21	0.87784605600208265
cg00050440_BC21	0.88539286842156184
cg00050482_TC21	0.73806536360100328
cg00050482_TC22	0.70530799436260405
cg00050496_BC21	0.075349238881522729
cg00050505_BC21	0.81441207363743817
cg00050590_TC11	0.022055191603944004
cg00050611_BC21	0.58823782208673081
cg00050618_BC21	0.05340339885022713
cg00050625_TC11	0.022739966331717123
cg00050629_BC21	0.049130148517551063
cg00050692_TC21	0.09067087056836233
cg00050697_BC21	0.6140167605314325
cg00050708_BC21	0.52627743150946227
cg00050774_BC21	0.82821098641744961
cg00050792_BC21	0.82946061916221137
cg00050872_BC11	0.46343415587243769
cg00050938_TC21	0.96658771595757575
cg00050984_TC11	0.019584846819137483
cg00051022_TC21	0.95097543930873385
cg00051068_TC21	0.049980872749015616
cg00051163_BC21	0.68426530509717265
cg00051179_TC11	0.02745419363136822
cg00051200_BC21	0.37679610181647921
cg00051275_BC21	0.81144907002400046
cg00051307_BC21	0.41240796740197305
cg00051371_TC21	0.56385769773187633
cg00051443_BC21	0.2002668759996421
cg00051546_BC21	0.054240712100583406
cg00051590_TC21	0.91685830010909852
cg00051595_TC21	0.037998870010853877
cg00051662_TC21	0.32141109661407746
cg00051704_BC21	0.63707216083094509
cg00051716_BC21	0.31678278614212835
cg00051762_BC21	0.97367816906251425
cg00051782_TC21	0.067003107911072043
cg00051824_BC21	0.28845240918839948
cg00051885_BC11	0.92842615510234383
cg00051952_BC21	0.57081987891311403
cg00051957_BC21	0.58447137362283264
cg00051979_TC11	0.080178305857281473
cg00051979_TC21	0.08509004704606779
cg00052046_TC21	0.89526111124165508
cg00052066_BC21	0.79833223322932723
cg00052094_BC21	0.26462862108026408
cg00052131_BC21	0.053621393808730738
cg00052221_BC21	0.88561383528558957
cg00052225_BC21	0.88249322000517338
cg00052246_BC21	0.91544209366299967
cg00052290_TC21	0.040462109625201997
cg00052385_TC21	0.72960613893648119
cg00052422_BC11	0.010255104264829557
cg00052429_BC21	0.73202486290953894
cg00052433_BC11	0.63586431280039324
cg00052459_BC21	0.95531556625325464
cg00052472_BC21	0.054632760002746958
cg00052482_BC11	0.88481285767562734
cg00052550_TC11	0.013049090167095469
cg00052578_TC21	0.33096977889689849
cg00052588_TC11	0.61433489444403799
cg00052651_BC21	0.081470700214545111
cg00052665_TC21	0.8226566409875391
cg00052692_BC21	0.72810231853279517
cg00052772_BC21	0.1841054695392311
cg00052821_BC21	0.77580360887377997
cg00052823_BC21	0.74216811116113246
cg00052836_TC21	0.8556521039903916
cg00052853_TC21	0.83747663335942746
cg00052865_TC21	0.73490479642775153
cg00052925_BC21	0.89956781746017789
cg00052932_TC21	0.079623248188343612
cg00052964_BC21	0.91813633807504691
cg00052970_BC21	0.51567814467174344
cg00052976_BC21	0.96422399121064828
cg00053010_TC11	0.015734417565308374
cg00053057_BC21	0.66662601658321397
cg00053063_TC21	0.37703904902835855
cg00053073_TC21	0.22223835887002327
cg00053086_BC11	0.91747140594545218
cg00053135_TC21	0.53794770133105196
cg00053144_TC21	0.28174410487140972
cg00053202_TC21	0.7164038085940756
cg00053292_TC21	0.11375996089939834
cg00053309_BC21	0.38674504181020686
cg00053338_BC21	0.26397797581500482
cg00053361_TC21	0.52265169039984727
cg00053373_TC21	0.073881546992885822
cg00053393_TC21	0.24806472601251112
cg00053507_BC21	0.055617366184992169
cg00053600_BC21	0.9150765421893684
cg00053617_BC21	0.82642974613165532
cg00053618_TC21	0.66614949044485694
cg00053661_TC11	0.045353815911789268
cg00053732_TC21	0.37021740359937688
cg00053755_TC21	0.583825079960825
cg00053783_BC21	0.89739006734123383
cg00053838_TC21	0.87334358939457279
cg00053839_BC21	0.96505088802958439
cg00053851_BC21	0.95849250461308089
cg00053867_TC21	0.89298494305463616
cg00053870_BC21	0.9170071721426204
cg00053872_TC21	0.62443531719690548
cg00053916_TC21	0.63108157644577623
cg00053922_BC21	0.93827280054541595
cg00053927_TC21	0.94550317668278938
cg00053967_BC21	0.099355489085993162
cg00053988_BC21	0.97624311861385338
cg00054047_TC21	0.17061035166701577
cg00054173_TC21	0.86865641587688314
cg00054197_BC21	0.29055951742471053
cg00054210_BC11	0.69161475119412463
cg00054248_BC11	0.98268906924696198
cg00054301_BC21	0.90010952013907997
cg00054332_TC21	0.57933443954190134
cg00054372_TC21	0.9500744492787635
cg00054384_BC21	0.83043009460348938
cg00054408_TC21	0.041296633914505665
cg00054472_BC11	0.97591245659684711
cg00054496_TC11	0.98313650167642319
cg00054504_TC21	0.36415137719778884
cg00054511_TC11	0.03049717248363773
cg00054525_BC11	0.036237073533470762
cg00054564_BC21	0.97291849448112688
cg00054572_TC21	0.9040475421873222
cg00054692_TC21	0.048571810189243822
cg00054702_TC21	0.14072359299823528
cg00054706_TC21	0.041607062240150088
cg00054710_TC21	0.60145460788337479
cg00054741_BC21	0.38855439807605557
cg00054771_BC21	0.098278781913654439
cg00054774_TC21	0.1127619884102307
cg00054791_BC21	0.1424979960164513
cg00054948_BC21	0.92657141137597565
cg00054971_BC11	0.91343371895273051
cg00054988_BC21	0.97009199252216372
cg00055017_BC21	0.91665849747127004
cg00055030_BC21	0.51250375521055669
cg00055049_TC21	0.058885841455624269
cg00055052_BC21	0.4584437783056633
cg00055067_BC21	0.96558505199149258
cg00055073_BC21	0.89914125107769549
cg00055165_TC11	0.13389476337987813
cg00055193_BC21	0.9477830299495219
cg00055272_BC21	0.14517460580832334
cg00055292_TC21	0.76436983457855368
cg00055341_BC21	0.53603486656833221
cg00055353_TC21	0.82114276360149363
cg00055359_TC21	0.10158574833753835
cg00055361_BC21	0.93360976080830382
cg00055369_BC21	0.9547086894364033
cg00055384_BC21	0.17008257351365894
cg00055462_TC21	0.90049371832347658
cg00055486_BC21	0.46099621625297527
cg00055510_BC21	0.65087388141662483
cg00055528_TC21	0.40784687803739411
cg00055529_TC21	0.66610526956128635
cg00055535_TC11	0.94976393702408102
cg00055555_TC21	0.082529812696641919
cg00055557_BC21	0.2004929779971292
cg00055595_TC21	0.10650372517208312
cg00055617_BC21	0.77834590397503656
cg00055641_BC21	0.61960716327355614
cg00055679_BC21	0.59158936848008303
cg00055726_BC21	0.060753644122003535
cg00055747_TC21	0.065735709802065848
cg00055771_TC21	0.20651018232911703
cg00055811_BC21	0.95509725712434324
cg00055848_TC21	0.030470073819392228
cg00055860_BC21	0.8409086531698281
cg00055876_TC21	0.50713463310604767
cg00055881_TC21	0.97313131899271565
cg00055945_TC21	0.1450177417802426
cg00055981_BC21	0.71094179263970203
cg00055986_BC21	0.24945523572873907
cg00056002_TC21	0.56725584740926405
cg00056003_BC21	0.96522837691908014
cg00056011_BC21	0.9264168621568688
cg00056034_BC21	0.93792867097452681
cg00056062_TC21	0.96573603110516404
cg00056066_BC11	0.67972402798166165
cg00056074_BC21	0.074286010708607533
cg00056096_TC11	0.025000035495074579
cg00056115_BC21	0.52966631528588037
cg00056168_TC21	0.60256403942316539
cg00056192_BC21	0.58468392891609522
cg00056202_BC21	0.23549859414185773
cg00056257_TC21	0.83369201187007891
cg00056280_BC21	0.94511792517313531
cg00056325_TC21	0.89047572811351949
cg00056422_BC21	0.92889053088006079
cg00056433_BC21	0.083967788146751182
cg00056468_TC21	0.22097453141889892
cg00056489_BC11	0.98928365518586314
cg00056497_TC21	0.46331478483933064
cg00056508_TC21	0.90165570706669718
cg00056541_TC21	0.51341123085686047
cg00056543_BC21	0.93572597973402538
cg00056563_BC21	0.88366788420518139
cg00056578_TC21	0.045495814050143281
cg00056605_BC21	0.89087153832690724
cg00056628_BC21	0.049550786269523993
cg00056653_TC21	0.94390160868498796
cg00056676_BC21	0.077107457414344563
cg00056692_BC21	0.18773858257092865
cg00056749_BC21	0.96229042612997706
cg00056754_TC21	0.80166776188117983
cg00056767_BC21	0.045395407974886413
cg00056834_BC21	0.69202754229668151
cg00056902_BC21	0.053877073614470403
cg00056963_BC21	0.90881540534179162
cg00056985_BC21	0.49941174647499087
cg00057092_BC21	0.9732305171788731
cg00057100_BC21	0.92893930565168925
cg00057134_TC21	0.56840370227326487
cg00057208_BC21	0.96462806696747172
cg00057231_TC21	0.95686240129180145
cg00057232_BC21	0.96686696822266849
cg00057240_TC21	0.65463117768088608
cg00057272_TC21	0.13050252247853231
cg00057317_TC21	0.046051979463846496
cg00057324_TC21	0.33594758855553264
cg00057376_TC21	0.48208316255729616
cg00057393_TC11	0.020082775571219125
cg00057417_TC21	0.69422298377500535
cg00057449_TC21	0.8940853684536253
cg00057476_TC21	0.65575245063337328
cg00057521_BC21	0.082698854859024271
cg00057550_TC21	0.16245111243484078
cg00057569_BC21	0.063202027180062237
cg00057593_BC21	0.42865590652019264
cg00057603_TC21	0.6324102403227061
cg00057661_TC21	0.051212001808265524
cg00057663_TC21	0.063148195115158401
cg00057667_TC21	0.62691829523780962
cg00057676_TC21	0.031185464769305206
cg00057689_BC21	0.49576590747091009
cg00057693_BC21	0.9196618692167875
cg00057700_BC21	0.06006445822355453
cg00057722_TC21	0.57543146024527991
cg00057836_TC21	0.40053660562094068
cg00057840_BC21	0.37417659173670048
cg00057880_TC21	0.078051767043201561
cg00057900_BC21	0.66707047946545073
cg00057966_TC21	0.040304823402850548
cg00058009_BC11	0.68199766968737896
cg00058026_TC21	0.28132281283421212
cg00058061_TC21	0.67929757542856983
cg00058128_TC21	0.22165748100286264
cg00058186_BC21	0.93964915507200519
cg00058193_TC21	0.045638669915465342
cg00058226_BC21	0.92814483088701616
cg00058235_BC21	0.91606254207073612
cg00058288_BC21	0.64545476592907247
cg00058290_TC21	0.054932463590990854
cg00058291_TC21	0.81479246553569662
cg00058296_BC21	0.44646424579268018
cg00058329_TC11	0.10016157959865406
cg00058413_BC21	0.95294010044748356
cg00058428_BC21	0.15205134029740003
cg00058436_TC21	0.13732089671390696
cg00058515_TC21	0.072980171421796719
cg00058522_TC21	0.12830770417484416
cg00058527_TC11	0.0088149885430933595
cg00058576_BC21	0.13657602471916849
cg00058626_BC21	0.94682610746223994
cg00058644_TC21	0.93615513458562705
cg00058652_TC21	0.85361628005394785
cg00058696_BC21	0.96441602715770924
cg00058708_TC21	0.18285340030683064
cg00058743_BC21	0.86421750789268392
cg00058763_BC21	0.053464411753164243
cg00058767_BC21	0.3214407998721393
cg00058771_TC21	0.038186658397723068
cg00058786_TC11	0.093903744870234784
cg00058799_BC11	0.8456418936326584
cg00058857_BC21	0.89073532919460841
cg00058879_TC21	0.10444083910751223
cg00058887_BC21	0.87362983189214638
cg00058903_BC21	0.47772501360580832
cg00058923_BC21	0.96423532992519434
cg00058938_TC21	0.31680632219208027
cg00059002_BC21	0.71987082332137797
cg00059015_TC21	0.94439847637778229
cg00059024_BC11	0.015335691094871651
cg00059034_BC21	0.052268843005843259
cg00059041_TC21	0.13401199519436532
cg00059161_BC11	0.50637431803066879
cg00059165_BC21	0.89576700955792576
cg00059225_TC21	0.93409065463163987
cg00059240_BC11	0.99146658329644688
cg00059246_TC21	0.34982252684844445
cg00059309_TC21	0.95374340384737832
cg00059344_TC21	0.61397478511274672
cg00059387_BC21	0.081595835468466951
cg00059399_BC11	0.36734101079155401
cg00059422_TC21	0.098211529909692175
cg00059424_BC21	0.039748190339864951
cg00059439_BC21	0.61138373796214329
cg00059459_TC21	0.056610496632003064
cg00059465_BC21	0.054735372241845527
cg00059479_BC21	0.050669999247019669
cg00059510_BC21	0.05130046190566219
cg00059625_BC21	0.6702381856384233
cg00059652_TC21	0.7483996368535718
cg00059652_TC22	0.73340478687783617
cg00059659_TC21	0.5901478908460428
cg00059662_TC21	0.29223679551419612
cg00059664_TC11	0.23364262905817074
cg00059699_BC21	0.40918773052805923
cg00059707_BC21	0.56707057823463825
cg00059732_BC21	0.13223712384458217
cg00059732_BC22	0.13099010072658324
cg00059737_BC21	0.96878062779077501
cg00059740_BC21	0.12629826269412284
cg00059762_BC21	0.35796628862551488
cg00059832_BC21	0.83569202252813179
cg00059880_TC21	0.90232615378394554
cg00059930_BC21	0.59452167468472872
cg00059937_BC21	0.081828904992592641
cg00059963_BC21	0.60473565823764142
cg00060004_BC21	0.16132416879187447
cg00060026_TC21	0.13220751573752809
cg00060132_BC21	0.056560036645774796
cg00060283_BC21	0.95106716959563409
cg00060287_TC21	0.041942940325267263
cg00060295_BC21	0.53733467064325635
cg00060304_BC21	0.078046118173596885
cg00060320_BC11	0.014513698170036289
cg00060374_BC11	0.97278643972546508
cg00060403_BC11	0.020327308883153067
cg00060437_BC21	0.54492833105489369
cg00060467_BC21	0.97798001096368414
cg00060475_BC21	0.3610643963513363
cg00060484_BC21	0.91708701252463809
cg00060605_TC21	0.95206363993224319
cg00060627_TC21	0.4098418694629351
cg00060628_BC21	0.85314011621352492
cg00060649_TC21	0.65975495617770941
cg00060683_BC21	0.27418649315898463
cg00060711_BC21	0.63080388239439134
cg00060734_BC21	0.88108726485294087
cg00060762_TC21	0.057846770901956862
cg00060796_BC21	0.067298478613685195
cg00060800_BC21	0.35565744153415474
cg00060827_BC21	0.51592712907804716
cg00060843_BC21	0.78871639842323993
cg00060866_BC21	0.96285215548309966
cg00060876_TC21	0.52539339092383541
cg00060880_TC21	0.086680708208008814
cg00060901_BC21	0.10904810847905266
cg00060901_BC22	0.101475413113507
cg00060956_BC21	0.90257039436291497
cg00061025_BC21	0.056855093995542581
cg00061031_BC21	0.89426101026039606
cg00061031_BC22	0.87176462379746555
cg00061039_BC21	0.81924684155776428
cg00061059_TC11	0.025567072910822736
cg00061086_BC21	0.027244066583574679
cg00061114_BC21	0.95535890670126433
cg00061145_BC11	0.02050344319738924
cg00061150_BC21	0.90622112957825607
cg00061185_TC21	0.98160451262152426
cg00061203_BC21	0.076033897868180142
cg00061209_BC21	0.97343978179619528
cg00061217_BC21	0.23242382948477852
cg00061233_BC21	0.9720810416760417
cg00061264_BC21	0.043092177877430998
cg00061305_BC21	0.24192465532456145
cg00061306_BC21	0.93655236458644042
cg00061309_TC21	0.036907184720086396
cg00061313_TC21	0.035052172877024695
cg00061368_BC21	0.42811899991355068
cg00061412_BC21	0.2132722258473547
cg00061413_BC21	0.52256761771154858
cg00061421_BC21	0.96038600659660012
cg00061479_TC21	0.77957401597238218
cg00061520_BC21	0.70707130343162028
cg00061551_BC21	0.85771009571040346
cg00061553_TC21	0.9612866445787368
cg00061573_BC21	0.94094894932775841
cg00061575_TC21	0.1099377373879957
cg00061628_BC21	0.58470898805145688
cg00061632_BC21	0.76765914070202523
cg00061635_TC21	0.48273262969650987
cg00061678_TC21	0.31249116955199518
cg00061695_TC21	0.50507513572198304
cg00061769_TC11	0.021392445177579215
cg00061792_BC21	0.068582221327334297
cg00061805_TC11	0.98276142015248136
cg00061849_TC21	0.45279619954439854
cg00061860_TC21	0.40538934600292298
cg00061868_BC21	0.80927719959030231
cg00061907_BC21	0.58963736133461109
cg00061989_BC21	0.035028358394036438
cg00062012_TC21	0.96925265231392055
cg00062020_TC11	0.89351698290732828
cg00062043_BC21	0.92068279288885291
cg00062050_BC21	0.5695191791584856
cg00062113_BC21	0.94680640567444407
cg00062151_BC21	0.59571915960139765
cg00062153_BC21	0.38236824560394173
cg00062245_BC21	0.51117570303406901
cg00062282_TC21	0.52544653201335112
cg00062285_BC21	0.92428613635613577
cg00062312_BC21	0.035705283261592856
cg00062356_TC21	0.1655233415575777
cg00062484_BC21	0.44120137278002514
cg00062496_TC21	0.08057016533549316
cg00062678_BC21	0.59329229609580802
cg00062684_BC21	0.055878122022425543
cg00062703_BC21	0.11137793367004879
cg00062776_BC21	0.97674564556161103
cg00062793_TC21	0.5216838871938988
cg00062873_BC11	0.98834510843822432
cg00063006_TC11	0.98332623745476067
cg00063066_BC11	0.024843092274577379
cg00063073_BC21	0.53365834919288524
cg00063077_BC11	0.018370037712226315
cg00063111_BC21	0.046138113674948619
cg00063141_BC21	0.19157441748227017
cg00063144_BC21	0.80534474883873497
cg00063174_TC11	0.34484975141304341
cg00063217_BC21	0.52900383024795872
cg00063223_BC21	0.057925189045848272
cg00063246_TC21	0.95233664676455987
cg00063268_BC21	0.2788891913550548
cg00063279_BC21	0.062465393894856634
cg00063284_BC21	0.93049165278787982
cg00063291_BC21	0.69005347284110607
cg00063346_BC21	0.06684280667555989
cg00063348_BC21	0.84147760626185852
cg00063357_BC21	0.43739911081544997
cg00063369_TC21	0.96799819942578325
cg00063392_TC21	0.53728216340535651
cg00063402_TC21	0.12338924871914185
cg00063423_BC21	0.89905114210959058
cg00063456_BC21	0.96516993480179591
cg00063471_TC11	0.016740744374043895
cg00063535_BC21	0.93956779132411727
cg00063567_TC11	0.018720992007209593
cg00063649_TC11	0.018491682421638098
cg00063699_BC21	0.08167580547238
cg00063703_TC11	0.099931461999619844
cg00063734_BC21	0.96168030668423199
cg00063744_BC11	0.046551792170665525
cg00063748_BC21	0.12076742506708127
cg00063773_TC21	0.71009939063720584
cg00063828_TC21	0.2184290145525096
cg00063909_TC21	0.19409049935302736
cg00063945_BC21	0.037053248275498947
cg00063962_BC21	0.92677092620510615
cg00063979_TC21	0.96150147943014974
cg00063982_TC21	0.86689134388765721
cg00063987_BC21	0.10575412223906502
cg00064020_TC21	0.94703665747223176
cg00064051_TC11	0.022053813104506284
cg00064074_TC21	0.31219990078726223
cg00064080_TC21	0.89058661548189166
cg00064154_BC21	0.062916285190852364
cg00064172_BC21	0.034111229780892045
cg00064180_BC21	0.12459465909128181
cg00064218_BC11	0.018656288694038122
cg00064235_TC21	0.093278135549427418
cg00064250_BC21	0.93794578447231958
cg00064255_TC11	0.024496705476077574
cg00064261_TC21	0.54234740526329572
cg00064267_BC21	0.95308015191326545
cg00064284_TC21	0.083330543872184817
cg00064296_BC21	0.086330932161728435
cg00064341_BC21	0.05335190771600503
cg00064347_BC11	0.018772364625381458
cg00064363_BC21	0.5704415059756498
cg00064388_TC21	0.92832893244780357
cg00064408_TC21	0.17911154224317011
cg00064415_BC11	0.012601778890475292
cg00064427_TC11	0.02341323437233235
cg00064515_TC21	0.80033034242938306
cg00064525_BC21	0.58714860498653421
cg00064589_BC21	0.68956545202280406
cg00064637_BC21	0.20318511114395904
cg00064732_BC21	0.1710766209278354
cg00064733_BC11	0.93632124681852913
cg00064778_BC21	0.30323552040323676
cg00064816_BC21	0.73185102188448969
cg00064878_BC21	0.080698684444987762
cg00064950_TC21	0.05190869563310619
cg00064962_BC21	0.070054679168759987
